time,cpu_usr,cpu_sys,cpu_idl,cpu_wai,cpu_stl,mem_used,mem_free,mem_buff,mem_cach,io_total_read,io_total_writ,io_sda_read,io_sda_writ,io_sdh_read,io_sdh_writ,dsk_total_read,dsk_total_writ,dsk_sda_read,dsk_sda_writ,dsk_sdh_read,dsk_sdh_writ,root_used,root_free,data_used,data_free
24-02 13:42:17,4,3,75,19,0,3210739712,9048162304,1408237568,19219978649.6,2035,489,1786,388,249,95.0,47185920,228589568,14680064,168820736,32505856,59768832,42734924595.2,489626271744,11489037516.8,515396075520
24-02 13:42:18,5,5,77,13,0,3200253952,9423552512,1408237568,18897856102.4,7615,443,6711,339,904,104,90177536,236978176,54525952,177209344,34603008,59768832,42305427865.6,490700013568,11489037516.8,515396075520
24-02 13:42:19,4,4,86,6,0,3214934016,9245294592,1408237568,19005230284.8,7023,334,5956,245,1067,87.0,87031808,233832448,49283072,173015040,38797312,60817408,42412802048,489626271744,11489037516.8,515396075520
24-02 13:42:20,4,4,76,16,0,3219128320,9110028288,1408237568,19219978649.6,5025,731,4831,274,194,413,63963136,463470592,39845888,175112192,25165824,287309824,42520176230.4,489626271744,11489037516.8,515396075520
24-02 13:42:21,3,3,75,19,0,3212836864,9077522432,1408237568,19219978649.6,1427,670,1225,249,202,406,34603008,420478976,10035200,173015040,25165824,246415360,42520176230.4,489626271744,11489037516.8,515396075520
24-02 13:42:22,6,2,73,19,0,3217031168,9037676544,1408237568,19219978649.6,965,755,729,320,236,430,36700160,404750336,5967872,174063616,30408704,229638144,42520176230.4,489626271744,11596411699.2,515396075520
24-02 13:42:23,2,3,86,9,0,3223322624,9019850752,1408237568,19219978649.6,2780,520,2535,296,245,221,52428800,278921216,20971520,173015040,32505856,106954752,42627550412.8,489626271744,11596411699.2,515396075520
24-02 13:42:24,4,3,86,7,0,3218079744,9025093632,1408237568,19219978649.6,4163,401,3921,238,242,155,63963136,260046848,32505856,174063616,31457280,85983232,42734924595.2,489626271744,11596411699.2,515396075520
24-02 13:42:25,4,3,83,9,0,3213885440,9027190784,1408237568,19219978649.6,5259,639,5020,267,239,366,72351744,310378496,40894464,174063616,31457280,137363456,42842298777.6,489626271744,11596411699.2,515396075520
24-02 13:42:26,5,3,84,8,0,3214934016,9026142208,1408237568,19219978649.6,5028,426,4781,255,247,169,71303168,234881024,38797312,171966464,32505856,62914560,42949672960,489626271744,11596411699.2,515396075520
24-02 13:42:27,4,2,75,19,0,3213885440,9027190784,1408237568,19219978649.6,704,471,470,255,234,160,40894464,298844160,9814016,174063616,30408704,123731968,42949672960,489626271744,11703785881.6,515396075520
24-02 13:42:28,3,2,69,26,0,3218079744,9020899328,1408237568,19219978649.6,1430,643,1216,317,214,326,37748736,380633088,9961472,174063616,28311552,206569472,42949672960,489626271744,11703785881.6,515396075520
24-02 13:42:29,3,4,78,15,0,3214934016,9698279424,1408237568,18575733555.2,5207,453,4950,370,257,83.0,75497472,229638144,41943040,169869312,33554432,59768832,42305427865.6,490700013568,11703785881.6,515396075520
24-02 13:42:30,5,4,80,12,0,3202351104,9832497152,1408237568,18468359372.8,6122,512,5875,351,247,123,80740352,254803968,48234496,174063616,32505856,78643200,42090679500.8,490700013568,11703785881.6,515396075520
24-02 13:42:31,2,3,76,19,0,3199205376,9825157120,1408237568,18468359372.8,631,562,439,222,192,326,31457280,446693376,6291456,176160768,25165824,270532608,42090679500.8,490700013568,11703785881.6,515396075520
24-02 13:42:32,6,3,79,12,0,3263168512,9660530688,1408237568,18575733555.2,3820,548,3589,292,231,250,59768832,350224384,29360128,171966464,29360128,178257920,42198053683.2,490700013568,11811160064,515396075520
24-02 13:42:33,5,4,85,7,0,3268411392,9498001408,1408237568,18790481920,5377,348,5132,232,245,114,74448896,236978176,41943040,173015040,31457280,62914560,42305427865.6,490700013568,11811160064,515396075520
24-02 13:42:34,4,4,79,13,0,3267362816,9357492224,1409286144,18897856102.4,4301,709,4093,227,208,476,60817408,407896064,33554432,170917888,27262976,236978176,42412802048,489626271744,11811160064,515396075520
24-02 13:42:35,4,4,85,7,0,3257925632,9219080192,1409286144,19005230284.8,4864,417,4606,220,258,191,70254592,236978176,37748736,171966464,32505856,63963136,42520176230.4,489626271744,11811160064,515396075520
24-02 13:42:36,5,3,80,12,0,3263168512,9078571008,1409286144,19219978649.6,4688,663,4471,286,217,331,65011712,392167424,36700160,176160768,28311552,213909504,42627550412.8,489626271744,11811160064,515396075520
24-02 13:42:37,3,2,80,16,0,3190816768,9114222592,1409286144,19219978649.6,1434,335,1188,219,246,108,41943040,231735296,9732096,174063616,32505856,57671680,42627550412.8,489626271744,11918534246.4,515396075520
24-02 13:42:38,3,2,74,21,0,3198156800,9078571008,1409286144,19219978649.6,1190,501,967,268,223,225,36700160,342884352,7921664,173015040,29360128,169869312,42627550412.8,489626271744,11918534246.4,515396075520
24-02 13:42:39,2,3,84,12,0,3202351104,9038725120,1409286144,19219978649.6,3010,349,2763,262,247,87.0,54525952,231735296,23068672,173015040,32505856,58720256,42734924595.2,489626271744,11918534246.4,515396075520
24-02 13:42:40,4,4,73,19,0,3197108224,9367977984,1409286144,18897856102.4,3363,656,3140,395,223,247,53477376,367001600,26214400,170917888,28311552,195035136,42412802048,489626271744,11918534246.4,515396075520
24-02 13:42:41,4,4,83,9,0,3225419776,9332326400,1409286144,18897856102.4,6265,399,6020,286,245,111,81788928,258998272,49283072,175112192,32505856,83886080,42305427865.6,490700013568,11918534246.4,515396075520
24-02 13:42:42,4,3,78,15,0,3219128320,9207545856,1409286144,19112604467.2,5121,712,4916,274,205,401,67108864,458227712,39845888,175112192,26214400,279969792,42412802048,489626271744,12025908428.8,515396075520
24-02 13:42:43,4,2,80,15,0,3227516928,9161408512,1409286144,19112604467.2,1429,303,1172,189,257,112,42991616,232783872,9601024,173015040,33554432,59768832,42412802048,489626271744,12025908428.8,515396075520
24-02 13:42:44,4,3,77,16,0,3211788288,9091153920,1409286144,19219978649.6,2823,664,2594,247,229,411,51380224,322961408,20971520,173015040,30408704,149946368,42520176230.4,489626271744,12025908428.8,515396075520
24-02 13:42:45,3,4,87,6,0,3217031168,9016705024,1409286144,19219978649.6,4716,426,4466,206,250,214,69206016,238026752,36700160,173015040,32505856,65011712,42627550412.8,489626271744,12025908428.8,515396075520
24-02 13:42:46,4,4,86,6,0,3217031168,9018802176,1409286144,19219978649.6,4028,472,3783,327,245,114,62914560,248512512,31457280,169869312,32505856,76546048,42734924595.2,489626271744,12025908428.8,515396075520
24-02 13:42:47,4,2,69,25,0,3215982592,9028239360,1409286144,19219978649.6,930,606,713,206,217,373,32505856,418381824,6692864,177209344,26214400,239075328,42734924595.2,489626271744,12133282611.2,515396075520
24-02 13:42:48,3,3,83,11,0,3222274048,9024045056,1409286144,19219978649.6,2736,383,2490,297,246,86.0,52428800,232783872,19922944,173015040,32505856,59768832,42734924595.2,489626271744,12133282611.2,515396075520
24-02 13:42:49,4,3,78,15,0,3210739712,9035579392,1409286144,19219978649.6,3726,651,3520,366,206,271,55574528,380633088,29360128,174063616,27262976,205520896,42842298777.6,489626271744,12133282611.2,515396075520
24-02 13:42:50,4,3,83,10,0,3210739712,9033482240,1409286144,19219978649.6,4442,399,4187,298,255,95.0,72351744,236978176,39845888,173015040,33554432,62914560,42949672960,489626271744,12133282611.2,515396075520
24-02 13:42:51,3,3,72,22,0,3217031168,9117368320,1409286144,19219978649.6,2621,745,2419,404,202,330,46137344,442499072,19922944,174063616,26214400,267386880,42842298777.6,489626271744,12133282611.2,515396075520
24-02 13:42:52,4,4,75,17,0,3210739712,9444524032,1409286144,18897856102.4,3611,775,3380,382,231,329,57671680,342884352,27262976,173015040,30408704,168820736,42520176230.4,489626271744,12240656793.6,515396075520
24-02 13:42:53,6,3,82,10,0,3227516928,9349103616,1410334720,18897856102.4,3747,714,3495,309,252,396,55574528,306184192,28311552,174063616,27262976,132120576,42627550412.8,489626271744,12240656793.6,515396075520
24-02 13:42:54,8,3,82,7,0,3201302528,9189720064,1410334720,19112604467.2,6010,355,5825,230,185,119,72351744,222298112,48234496,173015040,24117248,49283072,42734924595.2,489626271744,12240656793.6,515396075520
24-02 13:42:55,5,4,85,7,0,3204448256,9038725120,1410334720,19219978649.6,4920,441,4657,216,263,219,70254592,236978176,37748736,173015040,31457280,63963136,42842298777.6,489626271744,12240656793.6,515396075520
24-02 13:42:56,5,4,84,7,0,3206545408,9040822272,1410334720,19219978649.6,4846,315,4594,224,252,91.0,70254592,233832448,37748736,173015040,33554432,60817408,42949672960,489626271744,12240656793.6,515396075520
24-02 13:42:57,5,4,76,15,0,3218079744,9030336512,1410334720,19219978649.6,3960,767,3732,276,228,472,60817408,487587840,30408704,175112192,29360128,311427072,43057047142.4,489626271744,12348030976,515396075520
24-02 13:42:58,4,2,79,16,0,3214934016,9032433664,1410334720,19219978649.6,1199,370,951,274,248,96.0,39845888,235929600,7847936,174063616,32505856,61865984,43057047142.4,489626271744,12348030976,515396075520
24-02 13:42:59,3,2,80,15,0,3204448256,9043968000,1410334720,19219978649.6,1345,319,1099,228,246,91.0,40894464,231735296,8945664,174063616,32505856,57671680,43057047142.4,489626271744,12348030976,515396075520
24-02 13:43:00,5,3,75,17,0,3209691136,9038725120,1410334720,19219978649.6,2891,739,2691,341,200,338,47185920,441450496,22020096,171966464,25165824,268435456,43164421324.8,489626271744,12348030976,515396075520
24-02 13:43:01,4,3,82,11,0,3200253952,9043968000,1410334720,19219978649.6,4408,376,4174,280,234,96.0,70254592,245366784,39845888,174063616,30408704,72351744,43164421324.8,489626271744,12348030976,515396075520
24-02 13:43:02,4,3,69,23,0,3188719616,9121562624,1410334720,19219978649.6,2121,793,1891,374,230,416,44040192,436207616,15728640,173015040,28311552,262144000,43164421324.8,489626271744,12455405158.4,515396075520
24-02 13:43:03,3,4,75,18,0,3197108224,9460252672,1410334720,18897856102.4,4331,786,4078,379,253,398,66060288,297795584,33554432,174063616,32505856,122683392,42734924595.2,489626271744,12455405158.4,515396075520
24-02 13:43:04,5,4,85,7,0,3191865344,9299820544,1410334720,19005230284.8,6297,396,6042,227,255,163,82837504,234881024,49283072,173015040,33554432,61865984,42842298777.6,489626271744,12455405158.4,514322333696
24-02 13:43:05,2,2,80,15,0,3203399680,9223274496,1410334720,19112604467.2,1915,615,1690,251,225,353,49283072,338690048,19922944,173015040,29360128,164626432,42949672960,489626271744,12455405158.4,514322333696
24-02 13:43:06,3,3,85,10,0,3189768192,9155117056,1410334720,19112604467.2,2002,337,1757,239,245,94.0,46137344,234881024,14680064,174063616,32505856,60817408,42949672960,489626271744,12455405158.4,514322333696
24-02 13:43:07,3,3,88,6,0,3181379584,9062842368,1410334720,19219978649.6,4216,317,3970,219,246,92.0,65011712,228589568,32505856,168820736,32505856,58720256,43057047142.4,489626271744,12562779340.8,514322333696
24-02 13:43:08,4,3,68,25,0,3193962496,9052356608,1410334720,19219978649.6,2003,639,1813,260,190,327,46137344,446693376,22020096,178257920,24117248,268435456,43164421324.8,489626271744,12562779340.8,514322333696
24-02 13:43:09,2,2,81,15,0,3191865344,9053405184,1410334720,19219978649.6,2341,403,2091,312,250,91.0,49283072,231735296,16777216,173015040,31457280,58720256,43164421324.8,489626271744,12562779340.8,514322333696
24-02 13:43:10,5,4,84,7,0,3256877056,8986296320,1410334720,19219978649.6,6069,342,5812,244,257,92.0,80740352,232783872,47185920,166723584,33554432,65011712,43271795507.2,489626271744,12562779340.8,514322333696
24-02 13:43:11,4,3,73,19,0,3282042880,8960081920,1410334720,19219978649.6,2176,664,1970,328,206,324,42991616,440401920,15728640,179306496,26214400,260046848,43379169689.6,489626271744,12562779340.8,514322333696
24-02 13:43:12,3,4,78,15,0,3274702848,8965324800,1410334720,19219978649.6,2524,851,2288,477,236,367,48234496,402653184,18874368,174063616,29360128,227540992,43379169689.6,489626271744,12670153523.2,514322333696
24-02 13:43:13,3,3,82,12,0,3278897152,8995733504,1411383296,19219978649.6,3926,844,3684,397,242,442,61865984,297795584,30408704,169869312,31457280,127926272,43379169689.6,489626271744,12670153523.2,514322333696
24-02 13:43:14,4,5,78,13,0,3226468352,9403629568,1411383296,18897856102.4,5996,527,5751,333,245,188,79691776,238026752,47185920,176160768,32505856,61865984,43057047142.4,489626271744,12670153523.2,514322333696
24-02 13:43:15,3,4,86,7,0,3226468352,9240051712,1411383296,19005230284.8,6068,377,5821,226,247,143,79691776,236978176,47185920,170917888,32505856,66060288,43164421324.8,489626271744,12670153523.2,514322333696
24-02 13:43:16,4,4,86,7,0,3223322624,9092202496,1411383296,19219978649.6,4583,304,4337,213,246,89.0,68157440,230686720,35651584,171966464,32505856,58720256,43271795507.2,489626271744,12670153523.2,514322333696
24-02 13:43:17,2,3,77,18,0,3227516928,9015656448,1411383296,19219978649.6,2273,788,2085,262,188,478,47185920,498073600,23068672,178257920,24117248,319815680,43271795507.2,489626271744,12777527705.6,514322333696
24-02 13:43:18,4,2,79,15,0,3223322624,9017753600,1411383296,19219978649.6,246,319,0,231,246,88.0,32505856,232783872,0,174063616,32505856,59768832,43271795507.2,489626271744,12777527705.6,514322333696
24-02 13:43:19,3,2,80,15,0,3202351104,9037676544,1411383296,19219978649.6,2620,366,2370,276,250,90.0,51380224,231735296,19922944,173015040,32505856,58720256,43379169689.6,489626271744,12777527705.6,514322333696
24-02 13:43:20,3,4,77,15,0,3204448256,9033482240,1411383296,19219978649.6,4949,639,4746,325,203,300,65011712,434110464,38797312,174063616,26214400,258998272,43486543872,488552529920,12777527705.6,514322333696
24-02 13:43:21,2,3,82,13,0,3196059648,9041870848,1411383296,19219978649.6,1790,416,1544,311,246,105,44040192,242221056,12582912,166723584,31457280,75497472,43486543872,488552529920,12777527705.6,514322333696
24-02 13:43:22,5,4,78,13,0,3210739712,9027190784,1411383296,19219978649.6,5227,935,4439,444,788,434,72351744,436207616,36700160,180355072,35651584,254803968,43593918054.4,488552529920,12884901888,514322333696
24-02 13:43:23,3,3,81,13,0,3199205376,9038725120,1411383296,19219978649.6,3513,593,2885,330,628,262,71303168,241172480,24117248,173015040,48234496,68157440,43593918054.4,488552529920,12884901888,514322333696
24-02 13:43:24,4,3,79,14,0,3193962496,9200205824,1411383296,19112604467.2,3966,777,3966,336,0,431,32505856,288358400,32505856,173015040,0,114294784,43486543872,488552529920,12884901888,514322333696
24-02 13:43:25,4,3,76,17,0,3200253952,9443475456,1411383296,18897856102.4,2696,783,2696,363,0,408,23068672,263192576,23068672,173015040,0,90177536,43271795507.2,489626271744,12884901888,514322333696
24-02 13:43:26,4,4,85,7,0,3221225472,9257877504,1411383296,19005230284.8,6218,360,6020,248,198,112,75497472,198180864,49283072,169869312,26214400,28311552,43379169689.6,489626271744,12884901888,514322333696
24-02 13:43:27,4,3,86,7,0,3225419776,9095348224,1411383296,19219978649.6,5340,307,5096,228,244,73.0,73400320,203423744,41943040,177209344,31457280,26214400,43486543872,488552529920,12992276070.4,514322333696
24-02 13:43:28,4,3,85,8,0,3230662656,9009364992,1411383296,19219978649.6,4734,299,4433,212,301,85.0,70254592,196083712,36700160,167772160,34603008,28311552,43593918054.4,488552529920,12992276070.4,514322333696
24-02 13:43:29,4,5,84,7,0,3226468352,9012510720,1411383296,19219978649.6,9442,331,9187,245,255,86.0,108003328,200278016,74448896,173015040,33554432,27262976,43701292236.8,488552529920,12992276070.4,514322333696
24-02 13:43:30,5,4,77,14,0,3229614080,9010413568,1411383296,19219978649.6,11.1k,427,10.9k,278,246,139,122683392,279969792,90177536,179306496,31457280,100663296,43808666419.2,488552529920,12992276070.4,514322333696
24-02 13:43:31,4,3,70,23,0,3210739712,9026142208,1411383296,19219978649.6,3715,1049,3506,317,209,680,55574528,566231040,28311552,173015040,27262976,390070272,43916040601.6,488552529920,12992276070.4,514322333696
24-02 13:43:32,5,2,77,15,0,3208642560,9028239360,1411383296,19219978649.6,1928,503,1652,412,276,91.0,48234496,221249536,13631488,173015040,34603008,47185920,43916040601.6,488552529920,13099650252.8,514322333696
24-02 13:43:33,4,2,80,14,0,3219128320,9018802176,1411383296,19219978649.6,1591,331,1332,219,259,108,44040192,208666624,10485760,174063616,33554432,34603008,43916040601.6,488552529920,13099650252.8,514322333696
24-02 13:43:34,4,3,68,25,0,3225419776,9018802176,1411383296,19219978649.6,2732,789,2538,245,194,498,45088768,480247808,20971520,174063616,25165824,304087040,43916040601.6,488552529920,13099650252.8,514322333696
24-02 13:43:35,3,2,82,12,0,3217031168,9027190784,1411383296,19219978649.6,2564,330,2300,226,264,98.0,52428800,190840832,18874368,166723584,33554432,25165824,44023414784,488552529920,13099650252.8,514322333696
24-02 13:43:36,4,3,71,23,0,3211788288,9034530816,1411383296,19219978649.6,2728,761,2501,441,227,312,50331648,328204288,20971520,180355072,29360128,148897792,44023414784,488552529920,13099650252.8,514322333696
24-02 13:43:37,4,4,77,15,0,3217031168,9389998080,1411383296,18897856102.4,9647,444,9385,358,262,80.0,111149056,201326592,76546048,173015040,34603008,27262976,43593918054.4,488552529920,13207024435.2,514322333696
24-02 13:43:38,5,4,85,7,0,3207593984,9150922752,1411383296,19112604467.2,9229,333,8967,251,262,82.0,108003328,190840832,73400320,163577856,34603008,28311552,43808666419.2,488552529920,13207024435.2,514322333696
24-02 13:43:39,3,2,93,2,0,3211788288,9107931136,1411383296,19219978649.6,257,192,0,113,257,77.0,32505856,70254592,0,44040192,32505856,26214400,43808666419.2,488552529920,13207024435.2,514322333696
